13,14,13,12,11,10,9,10,9,8,7,6,5,6,5,4,3,2,3,2,3,2,3,2,3,2,1,2,3,2,1,2,3,2,3
88,88,88,88,88,88,88,89,89,89,89,89,89,90,90,90,90,90,91,91,92,92,93,93,94,94,94,95,96,96,96,97,98,98,98
71,72,71,70,69,68,67,68,67,66,65,64,63,64,63,62,61,60,59,60,59,58,57,56,55,56,55,54,53,52,51,52,51,50,49,48,47,48,47,46,45,44,43,44,43,42,41,40,39,40,39,38,37,36,35,36,35,34,33,32,31,32,31,30,29,28,27,28,27,26,25,24,23,24,23,22,21,20,19,20,19,18,17,16,15,16,15,14,13,12,11,12,11,10,9,8,7,8,7,6,5,4,3,2,3,2,1,2,1,2,3,2,3,2,1,0,1,2,3,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2
29,29,29,29,29,29,29,30,30,30,30,30,30,31,31,31,31,31,31,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,34,34,34,35,35,35,35,35,35,36,36,36,36,36,36,37,37,37,37,37,37,38,38,38,38,38,38,39,39,39,39,39,39,40,40,40,40,40,40,41,41,41,41,41,41,42,42,42,42,42,42,43,43,43,43,43,43,44,44,44,44,44,44,45,45,45,45,45,45,45,46,46,46,47,47,48,49,49,50,50,50,50,51,52,53,53,54,54,55,55,56,56,56,57,58,58,59,59,60,60,60,61,62,62,63,63,64,64,64,65,66,66,67,67,68,68,68,69,70,70,71,71,72,72,72,73,74,74,75,75,76,76,76,77,78,78,79,79,80,80,80,81,82,82,83,83,84,84,84,85,86,86,87,87,88,88,88,89,90,90
16,15,14,13,14,13,12,11,10,9,10,9,8,7,6,7,6,5,4,3
93,93,93,93,94,94,94,94,94,94,95,95,95,95,95,96,96,96,96,96
90,91,90,89,88,87,86,87,86,85,84,83,82,83,82,81,80,79,78,79,78,77,76,75,74,75,74,73,72,71,70,71,70,69,68,67,66,67,66,65,64,63,62,63,62,61,60,59,58,59,58,57,56,55,54,55,54,53,52,51,50,51,50,49,48,47,46,47,46,45,44,43,42,43,42,41,40,39,38,39,38,37,36,35,34,35,34,33,32,31,30,31,30,29,28,27,26,27,26,25,24,23,22,23,22,21,20,19,18,19,18,17,16,15,14,15,14,13,12,11,10,11,10,9,8,7,6,7,6,5,4,3,2
42,42,42,42,42,42,42,43,43,43,43,43,43,44,44,44,44,44,44,45,45,45,45,45,45,46,46,46,46,46,46,47,47,47,47,47,47,48,48,48,48,48,48,49,49,49,49,49,49,50,50,50,50,50,50,51,51,51,51,51,51,52,52,52,52,52,52,53,53,53,53,53,53,54,54,54,54,54,54,55,55,55,55,55,55,56,56,56,56,56,56,57,57,57,57,57,57,58,58,58,58,58,58,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,61,61,62,62,62,62,62,62,63,63,63,63,63,63
29,30,29,28,27,26,25,26,25,24,23,22,21,22,21,20,19,18,17,18,17,16,15,14,13,14,13,12,11,10,9,10,9,8,7,6,5,6,5,4,3,2,3,2,3,2,3,2,3,2,1,2,3,2,3
32,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,34,34,34,35,35,35,35,35,35,36,36,36,36,36,36,37,37,37,37,37,37,38,38,38,38,38,39,39,40,40,41,41,42,42,42,43,44,44,45
